BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2243,317,,D4,"70 PARK TERRACE EAST, 1H",,10034,,,,,,1956,2,D4,"355,000",1/22/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2243,332,,D4,"50 PARK TERRACE EAST, 7J",,10034,,,,,,1941,2,D4,"29,122",8/5/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2243,332,,D4,"50 PARK TERRACE EAST, 7E",,10034,,,,,,1941,2,D4,"359,900",6/5/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2243,332,,D4,"50 PARK TERRACE EAST, 3B",,10034,,,,,,1941,2,D4,0,11/15/18
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2243,332,,D4,"50 PARK TERRACE EAST, 7F",,10034,,,,,,1941,2,D4,"190,000",10/29/18
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2243,347,,D4,"50 PARK TERRACE WEST, 5C",,10034,,,,,,1925,2,D4,"649,000",6/11/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2243,347,,D4,"50 PARK TERRACE WEST, 5B",,10034,,,,,,1925,2,D4,"365,000",12/20/18
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2243,354,,D4,"45 PARK TERRACE WEST, 4E",,10034,,,,,,1940,2,D4,"399,000",10/10/18
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2243,366,,D4,"251 SEAMAN AVENUE, 5B",,10034,,,,,,1939,2,D4,"415,000",7/11/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2243,399,,D4,"57 PARK TERRACE WEST, #1E",,10034,,,,,,1937,2,D4,"740,000",7/16/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2243,399,,D4,"57 PARK TERRACE WEST, 3F",,10034,,,,,,1937,2,D4,"265,000",6/20/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2243,399,,D4,"57 PARK TERRACE WEST, 6D",,10034,,,,,,1937,2,D4,"345,000",6/5/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2248,1,,D4,"91 PAYSON AVENUE, 3D",,10034,,,,,,1935,2,D4,"670,000",4/30/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2248,1,,D4,"91 PAYSON AVE, 7J",,10034,,,,,,1935,2,D4,"635,000",3/25/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2248,1,,D4,"91 PAYSON AVENUE, 5F",,10034,,,,,,1935,2,D4,"399,000",1/8/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2248,9,,D4,"115 PAYSON AVENUE, 5C",,10034,,,,,,1937,2,D4,"399,000",12/13/18
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2250,14,,D4,"585 W 214TH ST, 4E",,10034,,,,,,1937,2,D4,"415,000",2/13/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2250,14,,D4,"585 WEST 214TH STREET, 3AB",,10034,,,,,,1937,2,D4,"760,000",11/7/18
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2250,72,,D4,"270 SEAMAN AVENUE, C4",,10034,,,,,,1926,2,D4,"575,000",1/29/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2250,72,,D4,"270 SEAMAN AVENUE, B4",,10034,,,,,,1926,2,D4,"470,000",11/5/18
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2250,84,,D4,"579 WEST 215TH STREET, 6B",,10034,,,,,,1966,2,D4,"395,000",7/24/19
1,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2250,84,,D4,"579 WEST 215TH STREET, 10F",,10034,,,,,,1966,2,D4,"633,000",4/11/19
1,INWOOD,13 CONDOS - ELEVATOR APARTMENTS,2,2221,1123,,R4,"571 ACADEMY STREET, 3C",3C,10034,,,,,837,0,2,R4,0,3/6/19
1,INWOOD,13 CONDOS - ELEVATOR APARTMENTS,2,2221,1129,,R4,"571 ACADEMY STREET, 4A",4A,10034,,,,,973,0,2,R4,"480,000",5/31/19
1,INWOOD,13 CONDOS - ELEVATOR APARTMENTS,2,2221,1142,,R4,571 ACADEMY STREET,5F,10034,,,,,"1,082",0,2,R4,"460,000",11/28/18
1,INWOOD,13 CONDOS - ELEVATOR APARTMENTS,2,2221,1152,,R4,"581 ACADEMY STREET, 1C",1C,10034,,,,,595,0,2,R4,"320,000",3/7/19
1,INWOOD,13 CONDOS - ELEVATOR APARTMENTS,2,2221,1170,,R4,581 ACADEMY STREET,3E,10034,,,,,834,0,2,R4,0,9/24/18
1,INWOOD,22 STORE BUILDINGS,4,2223,24,,K2,148-150 POST AVENUE,,10034,0,3,3,"8,000","14,310",1947,4,K2,"7,000,000",5/17/19
1,INWOOD,22 STORE BUILDINGS,4,2233,52,,K1,201 DYCKMAN STREET,,10040,0,6,6,"7,000","7,000",2003,4,K1,0,11/26/18
1,INWOOD,29 COMMERCIAL GARAGES,4,2188,1,,G6,3875 9TH AVENUE,,10034,,,,"71,575",,0,4,G6,0,11/26/18
1,INWOOD,29 COMMERCIAL GARAGES,4,2197,47,,G7,4095 9 AVENUE,,10034,,,,"62,275",,1930,4,G7,10,6/13/19
1,INWOOD,29 COMMERCIAL GARAGES,4,2243,270,,GU,5089 BROADWAY,,10034,0,1,1,"7,150",450,1950,4,GU,0,6/11/19
1,INWOOD,31 COMMERCIAL VACANT LAND,4,2215,235,,V1,N/A TERRACE VIEW AVENUE,,0,,,,"3,804",,0,4,V1,"105,000",6/26/19
1,INWOOD,31 COMMERCIAL VACANT LAND,4,2215,554,,V1,56 MARBLE HILL AVENUE,,10463,,,,"3,275",,0,4,V1,0,7/15/19
1,INWOOD,31 COMMERCIAL VACANT LAND,4,2215,554,,V1,56 MARBLE HILL AVENUE,,10463,,,,"3,275",,0,4,V1,"450,000",6/25/19
1,INWOOD,37 RELIGIOUS FACILITIES,4,2237,18,,M1,20 CUMMING STREET,,10034,0,0,0,"30,120","11,072",1940,4,M1,0,9/4/18
1,JAVITS CENTER,07 RENTALS - WALKUP APARTMENTS,2B,733,59,,C4,440 WEST 36TH STREET,,10018,10,0,10,"2,469","6,300",1900,2,C4,"6,900,000",7/18/19
1,JAVITS CENTER,07 RENTALS - WALKUP APARTMENTS,2,734,6,,C4,451 WEST 36TH STREET,,10018,20,0,20,"2,469","9,560",1900,2,C4,"6,050,000",1/17/19
1,JAVITS CENTER,07 RENTALS - WALKUP APARTMENTS,2,735,31,,C7,493-495 NINTH AVENUE,,10018,16,2,18,"4,776","11,250",1900,2,C7,"25,000,000",11/28/18
1,JAVITS CENTER,07 RENTALS - WALKUP APARTMENTS,2,735,58,,C4,434 W 38TH STREET,,10018,12,0,12,"2,770","7,175",1910,2,C4,"4,250,000",8/6/19
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,731,60,,D4,"430 WEST 34TH, 15F",,10001,,,,,,1963,2,D4,"491,500",6/26/19
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,731,60,,D4,"430 WEST 34TH STREET, 4A",,10001,,,,,,1963,2,D4,"416,000",3/20/19
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,731,60,,D4,"430 WEST 34TH STREET, 17K",,10001,,,,,,1963,2,D4,"490,000",12/6/18
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,731,60,,D4,"430 WEST 34TH STREET, 2E",,10001,,,,,,1963,2,D4,"450,000",10/11/18
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,731,60,,D4,"430 WEST 34TH STREET, 10H",,10001,,,,,,1963,2,D4,"25,000",10/3/18
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,732,16,,D4,"433 WEST 34TH STREET, 14J",,10001,,,,,,1930,2,D4,"498,000",4/3/19
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,732,16,,D4,"433 WEST 34TH STREET, 14H",,10001,,,,,,1930,2,D4,"495,000",4/3/19
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,732,16,,D4,"433 WEST 34TH STREET, 4H",,10001,,,,,,1930,2,D4,"435,000",3/21/19
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,732,16,,D4,"433 WEST 34TH STREET, 2A",,10001,,,,,,1930,2,D4,"735,000",12/20/18
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,732,16,,D4,"433 WEST 34 STREET, 15D",,10001,,,,,,1930,2,D4,"435,000",12/20/18
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,732,16,,D4,"433 WEST 34TH STREET, 14F",,10001,,,,,,1930,2,D4,"439,000",11/28/18
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,732,16,,D4,"433 WEST 34TH STREET, 14G",,10001,,,,,,1930,2,D4,"790,000",11/20/18
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,732,16,,D4,"433 W. 34TH, 16D",,10001,,,,,,1930,2,D4,"385,000",11/15/18
1,JAVITS CENTER,10 COOPS - ELEVATOR APARTMENTS,2,732,16,,D4,"433 WEST 34TH STREET, 7D",,10001,,,,,,1930,2,D4,"414,000",11/7/18
1,JAVITS CENTER,11A CONDO-RENTALS,2,729,1201,,RR,"435 WEST 31ST STREET, AFU",AFFU,10001,,,,,"155,809",2015,2,RR,0,7/18/19
1,JAVITS CENTER,11A CONDO-RENTALS,2,736,1001,,RR,"511 9 AVENUE, RU",RU,10018,,,,,"89,512",2008,2,RR,0,3/15/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1020,,R4,"553 WEST 30TH STREET, 25D",25D,10001,,,,,"1,571",2015,2,R4,"3,812,505",4/15/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1021,,R4,"553 WEST 30TH STREET, 25E",25E,10001,,,,,991,2015,2,R4,"2,310,086",3/11/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1022,,R4,"553 WEST 30TH STREET, 25F",25F,10001,,,,,"1,044",2015,2,R4,"2,390,454",4/5/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1025,,R4,"553 WEST 30TH STREET, 25J",25J,10001,,,,,"1,166",2015,2,R4,"2,717,386",2/28/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1027,,R4,"553 WEST 30TH STREET, 26B",26B,10001,,,,,851,2015,2,R4,"2,213,853",2/13/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1029,,R4,"553 WEST 30TH STREET, 26D",26D,10001,,,,,"1,571",2015,2,R4,"3,794,014",6/28/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1030,,R4,"553 WEST 30TH STREET, 26E",26E,10001,,,,,991,2015,2,R4,"2,463,098",3/11/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1031,,R4,"553 WEST 30TH STREET, 26F",26F,10001,,,,,"1,044",2015,2,R4,"2,325,860",2/28/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1032,,R4,"553 WEST 30TH STREET, 26G",26G,10001,,,,,"1,464",2015,2,R4,"4,304,750",2/14/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1034,,R4,"553 WEST 30TH STREET, 26J",26J,10001,,,,,"1,166",2015,2,R4,"2,732,660",2/25/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1036,,R4,"553 WEST 30TH STREET, 27B",27B,10001,,,,,851,2015,2,R4,"2,035,159",2/11/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1038,,R4,"553 WEST 30TH STREET, 27D",27D,10001,,,,,"1,571",2015,2,R4,"3,825,353",3/7/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1039,,R4,"553 WEST 30TH STREET, 27E",27E,10001,,,,,991,2015,2,R4,"2,341,134",8/8/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1040,,R4,"553 WEST 30TH STREET, 27F",27F,10001,,,,,"1,044",2015,2,R4,"2,340,634",3/15/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1041,,R4,"553 WEST 30TH STREET, 27G",27G,10001,,,,,"1,464",2015,2,R4,"4,318,750",5/29/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1043,,R4,"553 WEST 30TH STREET, 27J",27J,10001,,,,,"1,161",2015,2,R4,"2,747,934",3/20/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1045,,R4,"553 WEST 30TH STREET, 28B",28B,10001,,,,,851,2015,2,R4,"2,264,265",4/9/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1047,,R4,"553 WEST 30TH STREET, 28D",28D,10001,,,,,"1,571",2015,2,R4,"3,754,250",2/26/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1048,,R4,"553 WEST 30TH STREET, 28E",28E,10001,,,,,991,2015,2,R4,"2,355,908",2/22/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1049,,R4,"553 WEST 30TH STREET, 28F",28F,10001,,,,,"1,044",2015,2,R4,"2,433,276",3/15/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1050,,R4,"553 WEST 30TH STREET, 28G",28G,10001,,,,,"1,464",2015,2,R4,"4,332,250",3/22/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1052,,R4,"553 WEST 30TH STREET, 28J",28J,10001,,,,,"1,161",2015,2,R4,"2,763,708",4/15/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1054,,R4,"553 WEST 30TH STREET, 29B",29B,10001,,,,,851,2015,2,R4,"2,248,750",8/16/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1056,,R4,"553 WEST 30TH STREET, 29D",29D,10001,,,,,"1,571",2015,2,R4,"3,873,600",5/17/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1057,,R4,"553 WEST 30TH STREET, 29E",29E,10001,,,,,991,2015,2,R4,"2,372,181",6/24/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1058,,R4,"553 WEST 30TH STREET, 29F",29F,10001,,,,,"1,044",2015,2,R4,"2,442,459",3/22/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1059,,R4,"553 WEST 30TH STREET, 29G",29G,10001,,,,,"1,464",2015,2,R4,"4,348,750",2/25/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1061,,R4,"553 WEST 30TH STREET, 29J",29J,10001,,,,,"1,161",2015,2,R4,"2,779,981",4/3/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1063,,R4,"553 WEST 30TH STREET, 30B",30B,10001,,,,,851,2015,2,R4,"2,112,528",3/4/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1065,,R4,"553 WEST 30TH STREET, 30D",30D,10001,,,,,"1,571",2015,2,R4,"3,853,562",5/2/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1066,,R4,"553 WEST 30TH STREET, 30E",30E,10001,,,,,991,2015,2,R4,"2,386,955",4/17/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1067,,R4,"553 WEST 30TH STREET, 30F",30F,10001,,,,,"1,044",2015,2,R4,"2,387,455",3/12/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1070,,R4,"553 WEST 30TH STREET, 30J",30J,10001,,,,,"1,161",2015,2,R4,"2,794,755",3/18/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1071,,R4,"553 WEST 30TH STREET, 31A",31A,10001,,,,,"1,780",2015,2,R4,"4,937,824",3/6/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1072,,R4,"553 WEST 30TH STREET, 31B",31B,10001,,,,,850,2015,2,R4,"2,341,134",3/29/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1074,,R4,"553 WEST 30TH STREET, 31D",31D,10001,,,,,"1,074",2015,2,R4,"3,868,699",3/27/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1075,,R4,"553 WEST 30TH STREET, 31E",31E,10001,,,,,988,2015,2,R4,"2,397,979",3/21/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1076,,R4,"553 WEST 30TH STREET, 31F",31F,10001,,,,,"1,044",2015,2,R4,"2,462,824",2/27/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1081,,R4,"553 WEST 30TH STREET, 32B",32B,10001,,,,,850,2015,2,R4,"2,162,440",4/12/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1083,,R4,"553 WEST 30TH STREET, 32D",32D,10001,,,,,"1,567",2015,2,R4,"3,849,250",3/12/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1084,,R4,"553 WEST 30TH STREET, 32E",32E,10001,,,,,988,2015,2,R4,"2,418,003",3/21/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1085,,R4,"553 WEST 30TH STREET, 32F",32F,10001,,,,,"1,044",2015,2,R4,"2,502,606",4/11/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1086,,R4,"553 WEST 30TH STREET, 32G",32G,10001,,,,,"1,462",2015,2,R4,"4,382,813",4/11/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1087,,R4,"553 WEST 30TH STREET, 32H",32H,10001,,,,,"2,218",2015,2,R4,"6,288,775",4/11/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1088,,R4,"553 WEST 30TH STREET, 32J",32J,10001,,,,,"1,157",2015,2,R4,"2,908,669",3/5/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1090,,R4,"553 WEST 30TH STREET, 33B",33B,10001,,,,,850,2015,2,R4,"2,189,396",5/23/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1092,,R4,"553 WEST 30TH STREET, 33D",33D,10001,,,,,"1,566",2015,2,R4,"3,934,195",4/5/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1093,,R4,"553 WEST 30TH STREET, 33E",33E,10001,,,,,986,2015,2,R4,"2,561,882",3/28/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1094,,R4,"553 WEST 30TH STREET, 33F",33F,10001,,,,,"1,044",2015,2,R4,"2,483,689",3/29/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1097,,R4,"553 WEST 30TH STREET, 33J",33J,10001,,,,,"1,155",2015,2,R4,"2,916,076",3/22/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1098,,R4,"553 WEST 30TH STREET, 34A",34A,10001,,,,,"1,778",2015,2,R4,"5,023,050",4/29/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1099,,R4,"553 WEST 30TH STREET, 34B",34B,10001,,,,,849,2015,2,R4,"2,213,853",4/12/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1101,,R4,"553 WEST 30TH STREET, 34D",34D,10001,,,,,"1,564",2015,2,R4,0,4/2/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1101,,R4,"553 WEST 30TH STREET, 34D",34D,10001,,,,,"1,564",2015,2,R4,"3,878,750",3/18/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1102,,R4,"553 WEST 30TH STREET, 34E",34E,10001,,,,,986,2015,2,R4,"2,448,550",4/17/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1103,,R4,"553 WEST 30TH STREET, 34F",34F,10001,,,,,"1,044",2015,2,R4,"2,489,871",4/24/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1106,,R4,"553 WEST 30TH STREET, 34J",34J,10001,,,,,"1,153",2015,2,R4,"2,931,713",4/18/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1107,,R4,"553 WEST 30TH STREET, 35A",35A,10001,,,,,"1,777",2015,2,R4,"5,044,088",3/19/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1108,,R4,"553 WEST 30TH STREET, 35B",35B,10001,,,,,849,2015,2,R4,"2,239,809",4/4/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1110,,R4,"553 WEST 30TH STREET, 35D",35D,10001,,,,,"1,563",2015,2,R4,"3,855,850",3/25/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1111,,R4,"553 WEST 30TH STREET, 35E",35E,10001,,,,,984,2015,2,R4,"2,464,324",5/30/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1112,,R4,"553 WEST 30TH STREET, 35F",35F,10001,,,,,"1,043",2015,2,R4,"2,462,824",3/25/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1115,,R4,"553 WEST 30TH STREET, 35J",35J,10001,,,,,"1,151",2015,2,R4,"2,945,349",5/2/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1116,,R4,"553 WEST 30TH STREET, 36A",36A,10001,,,,,"1,776",2015,2,R4,"5,123,750",6/18/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1117,,R4,"553 WEST 30TH STREET, 36B",36B,10001,,,,,849,2015,2,R4,"2,497,955",4/10/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1119,,R4,"553 WEST 30TH STREET, 36D",36D,10001,,,,,"1,561",2015,2,R4,"3,940,633",4/9/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1120,,R4,"553 WEST 30TH STREET, 36E",36E,10001,,,,,983,2015,2,R4,"2,478,098",3/21/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1121,,R4,"553 WEST 30TH STREET, 36F",36F,10001,,,,,"1,043",2015,2,R4,"2,513,736",4/16/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1124,,R4,"553 WEST 30TH STREET, 36J",36J,10001,,,,,"1,149",2015,2,R4,"2,961,486",5/3/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1125,,R4,"553 WEST 30TH STREET, 37A",37A,10001,,,,,"1,774",2015,2,R4,"5,149,250",5/7/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1128,,R4,"553 WEST 30TH STREET, 37D",37D,10001,,,,,"1,559",2015,2,R4,"3,924,250",4/16/19
1,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,702,1129,,R4,"553 WEST 30TH STREET, 37E",37E,10001,,,,,982,2015,2,R4,"2,489,621",4/26/19
